,_id,ltable_movie_no,rtable_movie_no,ltable_movie_name,ltable_movie_year,ltable_movie_director,ltable_movie_star,rtable_movie_name,rtable_movie_year,rtable_movie_director,rtable_movie_star
478,724305,238,2787,furious 7,2015,James Wan,"Vin Diesel, Paul Walker, Dwayne Johnson, Jason Statham",7 chinese brothers,2015,Bob Byington,"Jason Schwartzman, Stephen Root, Olympia Dukakis, Eleanore Pienta, Tunde Adebimpe, Jonathan Togo, Alex Karpovsky, Alex Ross Perry, John Gatins, Anna Margaret Hollyman, Jimmy Gonzales, Josh Meyer, Ted Beck, Chris Doubek, Grover Coulson, Jennifer Prediger, Charlie LaRose, Michael Tully, Ben Kweller, Dorian Kweller, Ashley Moore, Bob Byington, Erin Dennis, Jordan Hargett, Amanda Chapa, Jayla Martinez, G-Su Paek, Delaney Sparks, Daniel Casal, Michael Chitty, Dustin Silhavey, Jaime Montes, Lupe Gomez, Frances Cornett, Dan Eggleston, June Griffin Garcia, Rachael Hackathorn, James Morgan, Alisha SanMarco, Alisha Lewis, Kristin Miller White, Tracy Abrahams, Timothy Allen Smith, Ashton Chase, Pallavi Chamarthy, D.J. Adams, Marey Ballew, Carol Beelner, Cynthia Cullen, Susan Becmer, Sharon Bonnier, Janet Magajna, Robbin Mitchell, Christopher Bahnsen, JoeAnn Canady, Michael Crawford, Spencer Asher, Thomas Neff, Justin Smalt, John Matthew Walker, Paul Nye, Suzy Tacl, William Benedict, Jacob Burrows, John Burrows"
479,725360,1623,2789,the bye bye man,2017,Stacy Title,"Douglas Smith, Lucien Laviscount, Cressida Bonas, Michael Trucco",the man from earth: holocene,2017,Richard Schenkman,"David Lee Smith, Vanessa L. Williams, Michael Dorn, William Katt, Sterling Knight, Brittany Curran, Carlos Knight"
480,725706,394,2791,the house,2017,Andrew Jay Cohen,"Will Ferrell, Amy Poehler, Ryan Simpkins, Jason Mantzoukas",the family fang,2016,Jason Bateman,"Nicole Kidman, Jason Bateman, Christopher Walken, Maryann Plunkett, Jason Butler Harner, Kathryn Hahn, Eugenia Kuzmina, Linda Emond, Marin Ireland, Josh Pais, Michael Chernus, Mackenzie Brooke Smith, Suzan Perry, Jaiden Kaine, Robbie Tann, Scott Shepherd, Grainger Hines, Taylor Rose, Claire Glassford, Frank Harts, Steve Witting, Gabriel Ebert, Ethan Coskay, Danny Burstein, Venus Ariel, Genevieve Adams, Abigail Friend, Kevin T. Collins, Jack McCarthy, Seth Barrish, Kyle Donnery, Brian Carter, MaameYaa Boafo, Ryan DeLuca, Brian J. Carter, Audrey Lynn Weston, Edward Mitchell, Joe Lanza, Allison Jean White, Ashlynn Alexander, Patrick Mitchell, Justin Arnold, Adam Shippey, Dylan Page, David Kubicka, Frankie Verroca, Kent vanKuller, Luca Bello, John Tarry, Samantha Hlavacek, Jeremy Kruse, Guy Veryzer, Paige Rossi, Isaac Galizio, Zariah Singletary, Anthony Ferrara, Jason Zell"
481,726946,2283,2792,the paperboy,2012,Lee Daniels,"Matthew McConaughey, Nicole Kidman, John Cusack, Zac Efron",the monuments men,2014,George Clooney,"George Clooney, Matt Damon, Bill Murray, John Goodman, Jean Dujardin, Bob Balaban, Hugh Bonneville, Cate Blanchett, Dimitri Leonidas, Justus von Dohnányi, Holger Handtke, Michael Hofland, Zahari Baharov, Michael Brandner, Sam Hazeldine, Miles Jupp, Diarmaid Murtagh, Emil vonSchoenfels, Serge Hazanavicius, Luc Feit, Emil von Schönfels, Udo Kroschwald, Aurélia Poirier, Grant Heslov, Matthew Maguire, Mike Dalton, Christian Rodska, Stefan Kolosko, Thomas Wingrich, Oliver Devoti, James Payton, Lucas Tavernier, Oscar Copp, Luciana Castellucci, Declan Mills, Richard Crehan, Corin Stuart, Andre Hinderlich, Maximillian Seidel, Marcel Mols, Matt Rippy, John Dagleish, Andrew Byron, Nicolas Heidrich, Aidan Sharp, Xavier Laurent, Ben-Ryan Davies, Nick Clooney, Joel Basman, Andrew Alexander, Adrian Bouchet, Claudia Geisler, Joe Reynolds, Levi Strasser, Piet Paes, Audrey Marnay, Nora Sagal, Avery June Jones, James Audrey Jones, Alexandre Desplat"
482,727792,874,2802,furious 6,2013,Justin Lin,"Vin Diesel, Paul Walker, Dwayne Johnson, Michelle Rodriguez",big hero 6,2014,"Chris Williams , Don Hall","Ryan Potter, Scott Adsit, T.J. Miller, Jamie Chung, Damon Wayans Jr., Daniel Henney, Maya Rudolph, James Cromwell, Alan Tudyk, Damon Wayans Jnr., Abraham Benrubi, Genesis Rodriguez, Katie Lowes, Billy Bush, Daniel Gerson, Paul Briggs, Charlotte Gulezian, David Shaughnessey, Stan Lee"
483,728752,572,2808,unbroken,2014,Angelina Jolie,"Jack O'Connell, Miyavi, Domhnall Gleeson, Garrett Hedlund",unbroken,2014,Angelina Jolie,"Jack O'Connell, Domhnall Gleeson, Finn Wittrock, Miyavi, Garrett Hedlund, Jai Courtney, Takamasa Ishihara, Maddalena Ischiale, Vincenzo Amato, John Magaro, Luke Treadaway, Ross Anderson, Louis McIntosh, John D'Leo, CJ Valleroy, Alex Russell, Jordan Patrick Smith, Spencer Rocco Lofranco, Stephen J. Douglas, Marcus Vanco, Dylan Watson, Ryan Ahern, Ross Langley, Michael Whalley, Anthony Phelan, David Roberts, Sandy Winton, Jack Marshall, Sean McCarthy, Chris Ovens, Oliver Wright, Kuni Hashimoto, Shinji Ikefuji, Shinji Ogata, Taka Uematsu, Jason R. Goode, Yutaka Izumihara, Erich Chikashi-Linzbichler, Masako Fouquet, Jiro Funamoto, Kunisha Goto, Katsuhito Nojiri, Katsuichi Shike, Atsuto Kitanobo, Shingo Usami, Hiroshi Kasuga (II), Yoji Tatsuta, Ryuzaburo Naruse, Talia Mano, Savannah Lamble, Alice Roberts, Allan Gibson, Jeffery Travis, Sophie Dalah, Morgan Griffin, Gulliver Page, Damien Bryson, Jesse Turner, Kristopher Bos, Geoffrey Evans, Nick Smith, Tom Hobbs, Bangalie Keita, Brooklan Frkovic, Brock Hastings Booth, Steven Stanton, Anthony Craig, Simon Noonan, James McEnery, Garrick Parkes, Brett Clancy, Nicholas Farris, Stephen Stanton"
484,728833,2170,2811,knight of cups,2015,Terrence Malick,"Christian Bale, Cate Blanchett, Natalie Portman, Brian Dennehy",knight of cups,2016,Terrence Malick,"Christian Bale, Cate Blanchett, Natalie Portman, Wes Bentley, Brian Dennehy, Imogen Poots, Teresa Palmer, Isabel Lucas, Freida Pinto, Joe Manganiello, Antonio Banderas, Peter Matthiessen, Armin Mueller-Stahl, Cherry Jones, Patrick Whitesell, Rick Hess, Michael Wincott, Kevin Corrigan, Jason Clarke, Joel Kinnaman, Clifton Collins Jr., Nick Offerman, Jamie Harris, Lawrence Jackson, Dane DeHaan, Shea Whigham, Ryan O'Neal, Bruce Wagner, Jocelin Donahue, Fabio, Thomas Lennon, Joe Lo Truglio, Beau Garrett, Katia Winter, Jelly Howie, Nick Kroll, Danny Strong, Sergey Bodrov, Joerg Widmer, Kelly Cutrone, Alpha Takahashi, Slavitza Jovan, Naha Armady, Yumi Mizui, Thomas Barnes, Isis Alize, Cleo Bartolo, Janette Roderick, Leo Vendedda, David Joseph Salamida, Melissa Haro, Raquel Zimmerman, Jessica Farrow, Elizabeth Betzen, Rachel Zimmerman, Madeleine Lindley, Phoebe Schrafft, Sarah Kaite Coughlan, Miranda Jewel, Alana Marie, Paula Lema, Christie Beran, Sara Mohr, Ben Kingsley, Riley Lee, Jennifer Connell"
485,729025,307,2813,benji,2018,Brandon Camp,"Gabriel Bateman, Darby Camp, Kiele Sanchez, Gralen Bryant Banks",benji,2018,Brandon Camp,"Kiele Sanchez, Gabriel Bateman, Darby Camp, Jerod Haynes, Angus Sampson, Will Rothhaar, Gralen Bryant Banks​"
486,730959,1431,2818,joy,2015,David O. Russell,"Jennifer Lawrence, Robert De Niro, Bradley Cooper, Edgar Ramrez",joy,2015,David O. Russell,"Jennifer Lawrence, Robert De Niro, Bradley Cooper, Edgar Ramirez, Diane Ladd, Virginia Madsen, Isabella Rossellini, Elisabeth Röhm, Dascha Polanco, Susan Lucci, Laura Wright, Maurice Benard, Donna Mills, Jimmy Jean-Louis, Ken Howard, Ray DeLaPaz, John Enos III, Marianne Leone, Melissa Rivers, Drena De Niro, Isabella Crovetti-Cramp, Emily Nunez, Madison Wolfe, Aundrea Gadsby Gadsby, Gia Gadsby, Tomas Denson Elizondo, Zeke Louis Elizondo, Alexander Cook, Lori McCoy-Bell, Suzanne Frazier Wilkins, Luisa Maria Badaracco, Jamell Washington, Gary Tolchin, Will Lebow, Johnnie McQuarley, Pedro Martinez Campos, Carlos Alberto Valencia, Alvaro Benavides, Edgar Pantoja Aleman, Shonda Schilling, Grant Schilling, Gary Zahakos, Josef Boreland, Pedro Sabino, Mateo Gomez, Marcela Jaramillo, Jim Frangione, Melissa McMeekin, Erica McDermott, Carla Antonino, Michele L. Egerton, Marianne Bayard, Fiore Leo, Steve DeMarco, Collin Knight, Barbara Feeney, Damien Di Paola, Patsy Meck, Jeremiah Kissel, Dale Place, Mitchell Rosenwald, Thomas Matthews, Matthew Russell, Bates Wilder, Paul Herman, Christy Scott Cashman, Colleen Camp, Richard McElvain, Mark Nemeskal, Patrick Pitu, Michael DeMello, Ken Cheeseman, Dan Bowen, Naheem Garcia, Ray Alongi, Johnny Lee Davenport, Sonny Mirabella, Bill Thorpe, Sam Weisman, Jeff Avigian, Barry Primus, Eliana Adise, Calidore Robinson, Jasmine White"
487,731441,748,2820,the great wall,2016,Yimou Zhang,"Matt Damon, Tian Jing, Willem Dafoe, Andy Lau",the adventurers,2017,Stephen Fung,"Andy Lau, Qi Shu, Jean Reno, Eric Tsang, Jingchu Zhang, Yo Wang, Sha Yi, Zhang Yiqun, Tony Yang, Karel Dobry"
488,731922,1967,2823,sing street,2016,John Carney,"Ferdia Walsh-Peelo, Aidan Gillen, Maria Doyle Kennedy, Jack Reynor",sing street,2016,John Carney,"Ferdia Walsh-Peelo, Lucy Boynton, Jack Reynor, Maria Doyle Kennedy, Aidan Gillen, Kelly Thornton (II), Mark McKenna, Ben Carolan, Percy Chamburuka, Conor Hamilton, Karl Rice, Ian Kenny, Don Wycherley, Lydia McGuinness"
489,737089,1810,2848,the girl with all the gifts,2016,Colm McCarthy,"Sennia Nanua, Fisayo Akinade, Dominique Tipper, Paddy Considine",the girl with all the gifts,2017,Colm McCarthy,"Gemma Arterton, Paddy Considine, Glenn Close, Sennia Nanua, Anamaria Marinca, Fisayo Akinade, Anthony Welsh, Dominique Tipper, Abigail Sams, Amy Newey, Elizabeth Anne Fuller, Eve Daly, Richard Price, Lobna Futers, Staci Crowe, Daniel Eghan, Tessa Morris, Elise Reed, Matthew Smallwood, Ross Green, Amy Floyd, Zak Holland, Sean Evans, A.K. Steppa, Macey Ward, Jim Macie, Pete Buzzsaw Holland, Joshua Smallwood, Daniel Evans, Samantha Rushton, Alex Reed, Pamela DeAbreu, Ita O'Brien, Tina Holland, Joe Lomas, Laura Marie Howard, Eli Lane, Ryan Isaac, Ria Lopez, Paul Capatal, Matt Adcock, Jing Lang, Philip Campbell, Megan Lane, Yusuf Bassir, Elizabeth-Anne Fuller, Sean Garratt, Ian Haddock, Will Brooks, Joel Sheldon, Emily Jane Brooks, Rayn Khan, Steven Woodcock, Jennifer Day, Julie-Anne Evason, Elena Koneska, Alexandria Wright, Gabriel McMullan, Thomas Baker, Josh Boffin, Grace McGee, Maisie Clayton, Savannah Twaite, Alicia I. Morris, Leila Al-Yousuf, Marcus A. Wilder, Jayden Hanley, Nina Rundle, Luke Jones, Callum Lloyd, Dylan McMullan, Steve Parker, Ebru Anik, Connor Pratt, Shay Gutteridge, Adele Wade, Christopher Green, Ryan Green"
490,738083,2686,2852,the exception,2016,David Leveaux,"Lily James, Jai Courtney, Christopher Plummer, Los van Wijk",the humbling,2015,Barry Levinson,"Al Pacino, Greta Gerwig, Dianne Wiest, Kyra Sedgwick, Nina Arianda, Charles Grodin, Mandy Patinkin, Dylan Baker, Dan Hedaya, Víctor Cruz, Maria Conte Di Angelis, Ricky Paull Goldin, Billy Porter, Li Jun Li, Peter Francis James, Emily Dorsch, Maria-Christina Oliveras, Katrina E. Perkins, Angela Cohen, Tim Falter, Zack Robidas, Otoja Abit, Jennifer Regan, Richard Hughes, Karah Serine, Lance Roberts, Andrea Barnes, Derrick Arthur, Steve Rosen, Angelica Guillen, Richard Jordan, Suzan Perry, Taivon McKinney, Dennis Lauricella, Adam Lubarsky, Rebecka Ray, Christopher Brian Roach"
491,738229,378,2852,we're the millers,2013,Rawson Marshall Thurber,"Jason Sudeikis, Jennifer Aniston, Emma Roberts, Ed Helms",the humbling,2015,Barry Levinson,"Al Pacino, Greta Gerwig, Dianne Wiest, Kyra Sedgwick, Nina Arianda, Charles Grodin, Mandy Patinkin, Dylan Baker, Dan Hedaya, Víctor Cruz, Maria Conte Di Angelis, Ricky Paull Goldin, Billy Porter, Li Jun Li, Peter Francis James, Emily Dorsch, Maria-Christina Oliveras, Katrina E. Perkins, Angela Cohen, Tim Falter, Zack Robidas, Otoja Abit, Jennifer Regan, Richard Hughes, Karah Serine, Lance Roberts, Andrea Barnes, Derrick Arthur, Steve Rosen, Angelica Guillen, Richard Jordan, Suzan Perry, Taivon McKinney, Dennis Lauricella, Adam Lubarsky, Rebecka Ray, Christopher Brian Roach"
492,740334,756,2857,the hobbit: the desolation of smaug,2013,Peter Jackson,"Ian McKellen, Martin Freeman, Richard Armitage, Ken Stott",the best of me,2014,Michael Hoffman,"Michelle Monaghan, James Marsden, Luke Bracey, Liana Liberato, Caroline Goodall, Sebastian Arcelus, Jon Tenney, Gerald McRaney, Clarke Peters, Sean Bridgers, Rob Mello, Hunter Burke, Robby Rasmussen, Caroline Hebert, Ian Nelson, Schuyler Fisk, Douglas M. Griffin, Bill Martin Williams, Jimmy Gonzales, Mia Frost, Donna DuPlantier, Dave Jensen, Jim Gleason, Kesha Bullard, Julia LaShae, Jordan Fisher Smith, Laura Meyer, Winston Bailey, Matthew Metzger, Thomas Ryan Smith, Brittany Buckner, Keith Cielinski, Keith Cieslinski, Brian Weinberger, Virgil Brent Allen"
493,740891,82,2859,the commuter,2018,Jaume Collet-Serra,"Liam Neeson, Vera Farmiga, Patrick Wilson, Jonathan Banks",the conjuring 2,2016,James Wan,"Vera Farmiga, Patrick Wilson, Frances O'Connor (II), Madison Wolfe, Lauren Esposito, Patrick McAuley, Benjamin Haigh, Maria Doyle Kennedy, Simon Delaney, Franka Potente, Simon McBurney, Bob Adrian, Robin Atkin Downes, Bonnie Aarons, Javier Botet, Abhi Sinha, Chris Royds, Sterling Jerins, Daniel Wolfe, Annie Young, Elliot Joseph, Debora Weston, Cory English, Joseph Bishara, Emily Tasker, Kate Cook, Carol Been, Shannon Kook, Holly Hayes, Jennifer Collins, Lance C. Fuller, Thomas Harrison"
494,751580,2103,2903,the ones below,2015,David Farr,"Clmence Posy, David Morrissey, Stephen Campbell Moore, Laura Birn",the dinner,2017,Oren Moverman,"Richard Gere, Laura Linney, Steve Coogan, Rebecca Hall, Chloë Sevigny, Adepero Oduye, Michael Chernus, Charlie Plummer, Seamus Davey-Fitzpatrick, Miles J. Harvey, Joel Bissonnette, Laura Hajek, Onika Day, Judah Sandrige, Judah Sandrige, Jesse Dean Peterson, Ben Snyder, Emma Mud, Emma Mud, Stephen Lang, Taylor Rae Almonte, George Shephard, Dominic Colón"
495,751713,291,2903,the snowman,2017,Tomas Alfredson,"Michael Fassbender, Rebecca Ferguson, Charlotte Gainsbourg, Jonas Karlsson",the dinner,2017,Oren Moverman,"Richard Gere, Laura Linney, Steve Coogan, Rebecca Hall, Chloë Sevigny, Adepero Oduye, Michael Chernus, Charlie Plummer, Seamus Davey-Fitzpatrick, Miles J. Harvey, Joel Bissonnette, Laura Hajek, Onika Day, Judah Sandrige, Judah Sandrige, Jesse Dean Peterson, Ben Snyder, Emma Mud, Emma Mud, Stephen Lang, Taylor Rae Almonte, George Shephard, Dominic Colón"
496,751717,303,2903,the gift,2015,Joel Edgerton,"Jason Bateman, Rebecca Hall, Joel Edgerton, Allison Tolman",the dinner,2017,Oren Moverman,"Richard Gere, Laura Linney, Steve Coogan, Rebecca Hall, Chloë Sevigny, Adepero Oduye, Michael Chernus, Charlie Plummer, Seamus Davey-Fitzpatrick, Miles J. Harvey, Joel Bissonnette, Laura Hajek, Onika Day, Judah Sandrige, Judah Sandrige, Jesse Dean Peterson, Ben Snyder, Emma Mud, Emma Mud, Stephen Lang, Taylor Rae Almonte, George Shephard, Dominic Colón"
497,754249,329,2912,the emoji movie,2017,Tony Leondis,"T.J. Miller, James Corden, Anna Faris, Maya Rudolph",the loft,2015,Erik Van Looy,"Karl Urban, James Marsden, Wentworth Miller, Eric Stonestreet, Matthias Schoenaerts, Robert Wisdom, Isabel Lucas, Rachael Taylor, Rhona Mitra, Valerie Cruz, Kali Rocha, Elaine Cassidy, Margarita Levieva, Kristin Lehman, Ric Reitz, Graham Beckel, Kathy Deitch, Dora Madison, Cindi Woods, Laura Cayouette, Barbara Dzikanowice, Kim Ormiston, Misty Ormiston, Griff Furst, Eric Dickinson, Dennis Raymond Bagneris, Leticia Jimenez, Bill Scharpf, Trace Cheramie"
498,755082,327,2914,the magnificent seven,2016,Antoine Fuqua,"Denzel Washington, Chris Pratt, Ethan Hawke, Vincent D'Onofrio",the guest,2014,Adam Wingard,"Dan Stevens (IV), Leland Orser, Lance Reddick, Sheila Kelley, Maika Monroe, Brendan Meyer, Tabitha Shaun, Chase Williamson, Joel David Moore, Steven John Brown, Brenden Wedner, Alex Knight, Ethan Embry, Nancy Jeris, Matt Page, Katie Anne Mitchell, Frank Bond, Mike Miller, Jesse Luken, Kelsey Montoya, Justin Ramsey, Tyler Riegleman, Justin Yu, Lonnie Lane, AJ Bowen, Chris Ellis, Candice Patton, Chris Harding"
499,755551,1450,2914,the do-over,2016,Steven Brill,"Adam Sandler, David Spade, Paula Patton, Kathryn Hahn",the guest,2014,Adam Wingard,"Dan Stevens (IV), Leland Orser, Lance Reddick, Sheila Kelley, Maika Monroe, Brendan Meyer, Tabitha Shaun, Chase Williamson, Joel David Moore, Steven John Brown, Brenden Wedner, Alex Knight, Ethan Embry, Nancy Jeris, Matt Page, Katie Anne Mitchell, Frank Bond, Mike Miller, Jesse Luken, Kelsey Montoya, Justin Ramsey, Tyler Riegleman, Justin Yu, Lonnie Lane, AJ Bowen, Chris Ellis, Candice Patton, Chris Harding"
500,760808,2730,2934,the young offenders,2016,Peter Foott,"Alex Murphy, Chris Walley, Hilary Rose, Dominic MacHale",the homesman,2014,Tommy Lee Jones,"Tommy Lee Jones, Hilary Swank, Meryl Streep, Grace Gummer, Miranda Otto, Sonja Richter, John Lithgow, Hailee Steinfeld, James Spader, Jo Harvey Allen, Barry Corbin, David Dencik, William Fichtner, Evan Jones, Caroline Lagerfelt, Tim Blake Nelson, Jesse Plemons, Karen Jones, Martin Palmer, Jerry Vahn Knight, Adrian Doerfler, Lela Rose Allen, Sachie Capitani"
501,761033,1192,2934,the giver,2014,Phillip Noyce,"Brenton Thwaites, Jeff Bridges, Meryl Streep, Taylor Swift",the homesman,2014,Tommy Lee Jones,"Tommy Lee Jones, Hilary Swank, Meryl Streep, Grace Gummer, Miranda Otto, Sonja Richter, John Lithgow, Hailee Steinfeld, James Spader, Jo Harvey Allen, Barry Corbin, David Dencik, William Fichtner, Evan Jones, Caroline Lagerfelt, Tim Blake Nelson, Jesse Plemons, Karen Jones, Martin Palmer, Jerry Vahn Knight, Adrian Doerfler, Lela Rose Allen, Sachie Capitani"
502,764984,2789,2946,the siege of jadotville,2016,Richie Smyth,"Richard Lukunku, Danny Sapani, Andrew Stock, Mark Strong",in the heart of the sea,2015,Ron Howard,"Chris Hemsworth, Benjamin Walker, Cillian Murphy, Ben Whishaw, Brendan Gleeson, Tom Holland (II), Jordi Molla, Charlotte Riley, Frank Dillane, Paul Anderson (XVIII), Michelle Fairley, Joseph Mawle, Donald Sumpter, Jamie Sives, Andrew Crayford, Gary Beadle, Claudia Newman, Hayley Joanne Bacon, Edward Ashley, Daniel Westwood, Morgan Chetcuti, Osy Ikhile, Jill Buchanan, Sam Keeley, Nicholas Jones, Richard Bremmer, Victor Esteban Sole, Nordin Aoures, Santi Lopez, Cristhian Esquivel, Harry Jardine, Jamie Michie, Andy Wareham, Frans Huber, Mark Southworth, Christopher Keegan, Stephanie Jacob, Kierron Quest, Luca Tosi, Nicholas Tabone, Martin Wilde, Michael Cronin"
503,765536,2621,2947,the great beauty,2013,Paolo Sorrentino,"Toni Servillo, Carlo Verdone, Sabrina Ferilli, Carlo Buccirosso",dormant beauty,2014,Marco Bellocchio,"Isabelle Huppert, Toni Servillo, Alba Rohrwacher, Michele Riondino, Maya Sansa, Pier Giorgio Bellocchio, Brenno Placido, Fabrizio Falco, Gianmarco Tognazzi, Roberto Herlitzka, Gigio Morra"
504,765760,256,2953,the jungle book,2016,Jon Favreau,"Neel Sethi, Bill Murray, Ben Kingsley, Idris Elba",the gunman,2015,Pierre Morel,"Sean Penn, Idris Elba, Jasmine Trinca, Javier Bardem, Ray Winstone, Mark Rylance"
505,766074,909,2953,the bfg,2016,Steven Spielberg,"Mark Rylance, Ruby Barnhill, Penelope Wilton, Jemaine Clement",the gunman,2015,Pierre Morel,"Sean Penn, Idris Elba, Jasmine Trinca, Javier Bardem, Ray Winstone, Mark Rylance"
506,769759,785,2965,the belko experiment,2016,Greg McLean,"John Gallagher Jr., Tony Goldwyn, Adria Arjona, John C. McGinley",the retrieval,2014,Chris Eska,"Tishuan Scott, Ashton Sanders, Keston John, Bill Oberst Jr., Christine Horn, Alfonso Freeman, Raven Nicole LeDeatte"
507,770190,1477,2966,bushwick,2017,"Cary Murnion, Jonathan Milott","Dave Bautista, Brittany Snow, Angelic Zambrana, Jeremie Harris",bushwick,2017,"Cary Murnion, Jonathan Milott","Brittany Snow, Dave Bautista, Arturo Castro, Quincy Chad, Angelic Zambrana"
508,771297,2289,2978,tusk,2014,Kevin Smith,"Justin Long, Michael Parks, Haley Joel Osment, Genesis Rodriguez",tusk,2014,Kevin Smith,"Justin Long, Genesis Rodriguez, Haley Joel Osment, Michael Parks, Johnny Depp, Ralph Garman, Harley Morenstein, Jennifer Schwalbach Smith, Harley Quinn Smith, Lily-Rose Depp, Ashley Greene, Zak Knutson"
509,774874,926,2995,the shallows,2016,Jaume Collet-Serra,"Blake Lively, scar Jaenada, Angelo Josue Lozano Corzo, Joseph Salas",the shallows,2016,Jaume Collet-Serra,"Blake Lively, Oscar Jaenada, Sedona Legge, Brett Cullen, Angelo Josue, Lozano Corzo, José Manuel, Trujillo Salas, Pablo Calva, Janelle Bailey, Diego Espejel, Ava Dean, Chelsea Moody"
